author,authorname,gender,affs,argitalpenak,year
https://wikibase.inguma.eus/entity/Q2721,Manuel Tello Leon,male,Euskal Herriko Unibertsitatea,Material zeramikoen tenperatura altuko propietate infragorriak: boro nitruro kubiko eta hexagonala,2017
https://wikibase.inguma.eus/entity/Q2722,Telmo Echániz Ariceta,male,Euskal Herriko Unibertsitatea,Eguzki-energia termikoa metatzeko materialetako emisibitate-esperimentuak Aluminioaren emisibitate neurketa zehatzak termografia infragorriarako Material zeramikoen tenperatura altuko propietate infragorriak: boro nitruro kubiko eta hexagonala Cantor entropia altuko aleazioaren emisibitate infragorriaren eta egoera mikroestrukturalaren  azterketa Kontrol banandu aurreratuan oinarritutako HAIRL emisometroaren automatizazioa,2017
https://wikibase.inguma.eus/entity/Q2723,Gabriel Alejandro Lopez,male,Euskal Herriko Unibertsitatea,Eguzki-energia termikoa metatzeko materialetako emisibitate-esperimentuak Laser ultralabur baten bidezko urrezko estaldura meheen ablazioa Aluminioaren emisibitate neurketa zehatzak termografia infragorriarako Material zeramikoen tenperatura altuko propietate infragorriak: boro nitruro kubiko eta hexagonala Cantor entropia altuko aleazioaren emisibitate infragorriaren eta egoera mikroestrukturalaren  azterketa Silizezko nanopartikulen egituraren analisia espektroskopia infragorriaren bidez Kontrol banandu aurreratuan oinarritutako HAIRL emisometroaren automatizazioa,2017
https://wikibase.inguma.eus/entity/Q2724,Iñigo Gonzalez de Arrieta Martinez,male,Euskal Herriko Unibertsitatea,Dysonen esferen bila Eguzki-energia termikoa metatzeko materialetako emisibitate-esperimentuak Aluminioaren emisibitate neurketa zehatzak termografia infragorriarako Material zeramikoen tenperatura altuko propietate infragorriak: boro nitruro kubiko eta hexagonala Silizezko nanopartikulen egituraren analisia espektroskopia infragorriaren bidez Lurrean harrapatuta: zabor espaziala eta misio espazialen etorkizuna Infragorri urrunen espektroskopia kuantitatiborantz Materialen Zientzia eta Teknologia VI. Kongresuko lanen bilduma,2017
https://wikibase.inguma.eus/entity/Q2733,Ailette Prieto Sobrino,female,Euskal Herriko Unibertsitatea,Itsas ingurumenerako mikrokutsatzaile organiko hidrofobikoen presentzia eta eraginak aztertzeko estrategien taxutzea Konposatu disruptore endokrinoen azterketa kimika analitikoaren ikuspuntutik Fluordun konposatuak gure kostaldeko bizidunetan Sulfonamida antibiotikoen determinazioa zoruan Efektuei Bideratutako Analisia ospitaleko efluenteetan disruptore endokrino potentzialen detekziorako legamia bidezko in-vitro biosaioaz baliatuz Ikusezina ikusgai bihurtzearen erronka: analisi bideratutik ez-bideratura jauzia bereizmen altuko masa espektrometriari esker Lupien (Dicentrarchus labrax) ataletan disruptore endokrinoen metaketa kontrolpeko baldintetan Konposatu per- eta polifluoratuak mikrouhinen bidez prestatzen diren krispeten ontziratze materialetan Ingurumen-kutsaduraren isla jaioberrien lehen elikagaian: substantzia arrotzen analisia ama-esnean Antibiotikoen kutsadura ingurunean: transferentzia elikadura-katean zehar,2017
https://wikibase.inguma.eus/entity/Q2734,Mateo Barbatto,male,Euskal Herriko Unibertsitatea,Lupien (Dicentrarchus labrax) ataletan disruptore endokrinoen metaketa kontrolpeko baldintetan,2017
https://wikibase.inguma.eus/entity/Q2744,Leire Mijangos Treviño,female,Euskal Herriko Unibertsitatea,"Itsas ingurumenerako mikrokutsatzaile organiko hidrofobikoen presentzia eta eraginak aztertzeko estrategien taxutzea Sulfonamida antibiotikoen determinazioa zoruan Irudi-analisi eta machine learning bidezko itsas-triku enbrioi biosaioaren automatizazioa Efektuei Bideratutako Analisia ospitaleko efluenteetan disruptore endokrino potentzialen detekziorako legamia bidezko in-vitro biosaioaz baliatuz Aztarna mailako kutsatzaile organikoen biokontzentrazioa eta metabolizazioa arrainetan: Amitriptilinaren kasua Mikroplastikoen analisia sedimentuetan: Prozedura baten proposamena, balidazioa eta aplikazioa Mikroplastikoen karakterizazio kimikoa eta morfologikoa: Sopelako Atxabiril hondartzako kasua",2017
https://wikibase.inguma.eus/entity/Q2745,Ruth C. Berasategui,female,Euskal Herriko Unibertsitatea,Aztarna mailako kutsatzaile organikoen biokontzentrazioa eta metabolizazioa arrainetan: Amitriptilinaren kasua,2017
https://wikibase.inguma.eus/entity/Q2748,Igor Torre,male,Euskal Herriko Unibertsitatea,Konposatu per- eta polifluoratuak mikrouhinen bidez prestatzen diren krispeten ontziratze materialetan,2017
https://wikibase.inguma.eus/entity/Q2751,Itsaso Zabaleta Silloniz,female,Euskal Herriko Unibertsitatea,Fluordun konposatuak gure kostaldeko bizidunetan Konposatu per- eta polifluoratuak mikrouhinen bidez prestatzen diren krispeten ontziratze materialetan,2017
https://wikibase.inguma.eus/entity/Q2753,David Pardo Zubiaur,male,Euskal Herriko Unibertsitatea,Espazio-denborako EFMaren eta lerroen metodo esplizituen arteko baliokidetasuna: egonkortasun-baldintza Zulaketa bidezko erresistibitate neurketen simulazioa problema errealen ebazpenean Denboraren eremuan helburuetara orientatutako egokitzapena errorearen ez-ohiko adierazpenak erabilita,2017
https://wikibase.inguma.eus/entity/Q2760,Francisco Javier Campa Gómez,male,Euskal Herriko Unibertsitatea,Makina-erreminta baten elastikotasun eraginaren analisi mekatronikoa,2017
https://wikibase.inguma.eus/entity/Q2771,Iraia Isasi Liñero,female,Euskal Herriko Unibertsitatea,Seinale prozesaketan eta ikasketa automatikoan oinarritutako ekarpenak bihotz-erritmoen analisirako bihotz-biriketako berpiztean Arnasketa eta bihotz-maiztasunaren monitorizazioa burmuineko oximetria seinaleak erabiliz,2017
https://wikibase.inguma.eus/entity/Q2785,Ainhoa Yera Gil,female,Euskal Herriko Unibertsitatea,Arbel mediko baten erabileraren azterketa: nolako elkarrekintza halako portaera-bisuala Ikasketa automatikoan oinarritutako ekarpenak pertsona-konputagailu elkarrekintza hobetzeko eGobernua Europar Batasunean: erabilera-maila eta arrazoiak UPV/EHUko eZerbitzu baten modelatzea ikasketa automatikoaren bidez Web elkarrekintzan erabilitako gailuen detekzio automatikoa,2017
https://wikibase.inguma.eus/entity/Q2786,Xabier Valencia,male,Euskal Herriko Unibertsitatea,Web elkarrekintzan erabilitako gailuen detekzio automatikoa,2017
https://wikibase.inguma.eus/entity/Q2787,Juan Eduardo Perez Lopez,male,Euskal Herriko Unibertsitatea,Web elkarrekintzan erabilitako gailuen detekzio automatikoa,2017
https://wikibase.inguma.eus/entity/Q2788,Irantzu Uriarte Gallastegi,female,Euskal Herriko Unibertsitatea,Pneumatikoetako kautxu birziklatuz fabrikaturiko material baten karakterizazioa kolpeen aurrean Konpositeen laminarteko hausturaren I/II modu mistoa aztertzen,2017
https://wikibase.inguma.eus/entity/Q2789,Unai Fernandez Gamiz,male,Euskal Herriko Unibertsitatea,Web-Scraping Teknikan Oinarritutako Azpiegitura Informatikoak. Xerka Online eta Minerva aplikazioak Laminarteko hausturaren I/II modu mistoa aztertzeko saiakuntza konfigurazio berri bat Konpositeen laminarteko hausturaren I/II modu mistoa aztertzen,2017
https://wikibase.inguma.eus/entity/Q2791,Jose Pizarro Carrasco,male,Euskal Herriko Unibertsitatea,Oroitzapen kolektiboak eta ongizatea: CEVI proiektua Euskal Herrian,2017
https://wikibase.inguma.eus/entity/Q2799,Blanca Miguelez Juan,female,Euskal Herriko Unibertsitatea,Arte Zuzendaritza: prestakuntza-mapa eta adituen pertzepzioa Ikusgarritasunaren erronka: fikziozko serieak gazteen artean Gazteen artean ikus-entzunezko kontsumoa astindu zuen birusa,2017
https://wikibase.inguma.eus/entity/Q2803,Markel Saenz de Ugarte Balza,male,Euskal Herriko Unibertsitatea,Pedagogia Libertarioaren eredu pedagogikoa aztergai Eraldaketarantz Hezkuntza Emantzipatzailearen eta Pedagogia Libertarioaren arteko elkarlanean,2017
https://wikibase.inguma.eus/entity/Q2809,Lide Totorikaguena Iturriaga,female,Euskal Herriko Unibertsitatea,"THC fitokannabinoidearen inplikazioa sagu oozitoen heltze-prozesuan eta ernalketan Sistema kannabinoidearen funtzioa sagu oozitoen heltze-prozesuan, ernalketan eta enbrioiaren garapenean Obozitoak ""in vitro"" heltzeko teknika (IVM): enbrioiaren garapen egokirako erronka Sistema kannabinoidearen funtzioa ugaztunen obarioen fisiologian eta obozitoen heltze-prozesuan Sistema endokannabinoideak emearen ugal-fisiologia modulatzen du",2017
https://wikibase.inguma.eus/entity/Q2813,Lourdes Basabe Desmonts,female,Euskal Herriko Unibertsitatea,Gailu mikro-fluidiko analitikoetarako osagaien garapen eta azterketa Zelulen banan-banako atxikipena lortzeko Microcontact Printing teknikaren garapena Material biologikoen integrazioa teknologian: biosentsoreak Diagnosi azkarrera bideratutako gailu mikro-fluidikoen garapen eta azterketa,2017
https://wikibase.inguma.eus/entity/Q2741,Mikel Etxebeste Mitxeltorena,male,Nafarroako unibertsitatea,Selenozianato eta Diseleniuroak: Leishmaniaren aurkako sendagai eraginkor berriak Metilselenokarbamatoen aktibitate antileishmaniala,2017
https://wikibase.inguma.eus/entity/Q2765,Jose Ignacio Bilbao Jaureguizar,male,Nafarroako unibertsitatea,Gibeleko erradioenbolizazioaren CFD simulazioak: odolaren biskositatearen eragina gibeleko hemodinamikan eta mikroesferen distribuzioan Hemodinamikaren eredu zero-dimentsionalean adarkaduretako presio- galeraren garrantziaren inguruan: B-TACE tratamenduaren analisia Gibeleko erradioenbolizazioa: CFD simulazioetan oinarritutako hemodinamikaren eta mikroesferen garraioaren analisia Gibeleko erradioenbolizazioaren CFD simulazioak: odolaren biskositatearen eragina gibeleko hemodinamikan eta mikroesferen banaketan,2017
https://wikibase.inguma.eus/entity/Q2766,Bruno Sangro Gómez-Acebo,male,Nafarroako unibertsitatea,"Gibeleko erradioenbolizazioaren CFD simulazioak: odolaren biskositatearen eragina gibeleko hemodinamikan eta mikroesferen banaketan Gibeleko erradioenbolizazioaren CFD simulazioak: odolaren biskositatearen eragina gibeleko hemodinamikan eta mikroesferen distribuzioan Hemodinamikaren eredu zero-dimentsionalean adarkaduretako presio- galeraren garrantziaren inguruan: B-TACE tratamenduaren analisia Gibeleko erradioenbolizazioa: CFD simulazioetan oinarritutako hemodinamikaren eta mikroesferen garraioaren analisia Mikroesfera-kontzentrazioaren analisia gibeleko erradioenbolizazioan ""computational fluid dynamics"" simulazioak erabiliz",2017
https://wikibase.inguma.eus/entity/Q2767,Juan Carlos Ramos Gonzalez,male,Nafarroako unibertsitatea,Hemodinamikaren eredu zero-dimentsionalean adarkaduretako presio- galeraren garrantziaren inguruan: B-TACE tratamenduaren analisia Gibeleko erradioenbolizazioa: CFD simulazioetan oinarritutako hemodinamikaren eta mikroesferen garraioaren analisia,2017
https://wikibase.inguma.eus/entity/Q2769,Raul Anton Ramirez,male,Nafarroako unibertsitatea,"Gibeleko erradioenbolizazioaren CFD simulazioak: odolaren biskositatearen eragina gibeleko hemodinamikan eta mikroesferen distribuzioan Hemodinamikaren eredu zero-dimentsionalean adarkaduretako presio- galeraren garrantziaren inguruan: B-TACE tratamenduaren analisia Gibeleko erradioenbolizazioa: CFD simulazioetan oinarritutako hemodinamikaren eta mikroesferen garraioaren analisia Mikroesfera-kontzentrazioaren analisia gibeleko erradioenbolizazioan ""computational fluid dynamics"" simulazioak erabiliz",2017
https://wikibase.inguma.eus/entity/Q2770,Jorge Aramburu Montenegro,male,Nafarroako unibertsitatea,"Gibeleko minbiziaren aurkako borrokan indarrak batuz Gibeleko erradioenbolizazioaren CFD simulazioak: odolaren biskositatearen eragina gibeleko hemodinamikan eta mikroesferen banaketan Gibeleko erradioenbolizazioaren CFD simulazioak: odolaren biskositatearen eragina gibeleko hemodinamikan eta mikroesferen distribuzioan Hemodinamikaren eredu zero-dimentsionalean adarkaduretako presio- galeraren garrantziaren inguruan: B-TACE tratamenduaren analisia Gibeleko erradioenbolizazioa: CFD simulazioetan oinarritutako hemodinamikaren eta mikroesferen garraioaren analisia Mikroesfera-kontzentrazioaren analisia gibeleko erradioenbolizazioan ""computational fluid dynamics"" simulazioak erabiliz Bihotz bereziak, arreta berezia",2017
https://wikibase.inguma.eus/entity/Q2797,Lourdes Gastearena Balda,female,Udako Euskal Unibertsitatea Nafarroako Unibertsitate Publikoa,Presentismoaren determinatzaileak: laneko eskakizunak eta baliabideak Langile publikoen Lan Bizitzaren Kalitatea (LBK),2017
https://wikibase.inguma.eus/entity/Q2801,Marta Iturriza Mendia,female,Nafarroako unibertsitatea Enpresa Pribatua,"Smart Mature Resilience: hirien erresilientzia garatuz Hiri erresilientziaren eraikitze prozesua hobetzeko erakunde publiko, konpainia pribatu eta pertsonen arteko elkarlan markoa Hiriko eragileen klima-kontzientzia garatzeko markoa Hiri-erresilientziaren eraikitze-prozesua hobetzeko erakunde publikoen, konpainia pribatuen eta pertsonen arteko elkarlan markoa",2017
https://wikibase.inguma.eus/entity/Q2802,Patricia Maraña,female,Nafarroako unibertsitatea,"Smart Mature Resilience: hirien erresilientzia garatuz Hiri erresilientziaren eraikitze prozesua hobetzeko erakunde publiko, konpainia pribatu eta pertsonen arteko elkarlan markoa Hiri-erresilientziaren eraikitze-prozesua hobetzeko erakunde publikoen, konpainia pribatuen eta pertsonen arteko elkarlan markoa",2017
https://wikibase.inguma.eus/entity/Q2804,Itziar Garcia Blazquez,female,Udako Euskal Unibertsitatea Mondragon Unibertsitatea,"Inteligentzia Artifiziala eta ""Big Data"", ikaskuntzaren pertsonalizaziorako gakoak Konpetentzia digitalaren planteamenduaren azterketa EKI proiektuan Eassessment (online eta blended testuinguruetan ebaluazioa): joerak, ereduak eta ebaluazio estrategia aurreratuak Gizarte digitalerako hezkuntza: adimen artifizialaren eta big dataren erabilerarantz Hezkuntza pretsonalizatua: helduko den erronka bati markoa jartzeko aukera Manifestu digitala",2017
https://wikibase.inguma.eus/entity/Q2125,Ainhara Abaitua Beica,female,Euskal Herriko Unibertsitatea,Asmaren eta Hortz txantxarraren arteko lotura bilboko metropoliko haur-populazio batean,2017
https://wikibase.inguma.eus/entity/Q2903,Aitor Villaverde Orejón,male,CIC - Energigune,Litio-ioizko baterien funtzionamendua eta pouch cell motako prototipoen fabrikazioa,2017
https://wikibase.inguma.eus/entity/Q2905,Laida Otaegui Ameztegui,female,CIC - Energigune,Litio-ioizko baterien funtzionamendua eta pouch cell motako prototipoen fabrikazioa,2017
https://wikibase.inguma.eus/entity/Q2176,Jose Luis Retolaza Avalos,male,Deustuko Unibertsitatea,Lankidetza ekonomia diruzaintza kudeaketan aplikatzea posible al da?,2017
https://wikibase.inguma.eus/entity/Q2110,Andoni Zulaika Arriaga,male,Administrazio Publikoa,Tokiko Garapen Agentzien eta Ekonomia Sozial eta Solidarioaren gaitasuna Tokiko Giza Garapenaren bidean: Agncia de Desenvolupament del Bergueda-ren esperientzia aztergai,2017
https://wikibase.inguma.eus/entity/Q2822,Jose Javier Echevarria Uraga,male,Administrazio Publikoa,"In vivo"" saiakerak kolon-ondesteko gibel metastasia hipertermia magnetikoaren bitartez tratatzeko",2017
https://wikibase.inguma.eus/entity/Q2836,Iñaki Xarles Irastorza Terradillos,male,Biocruces Bizkaia Osasun Ikerketa Institutua,RNAren N6-metiladenosina (m6A) modifikazioren rol berriak hesteko inflamazioaren garapenean eta tratamenduan Eritasun zeliakoarekin asoziatutako rs6822844 polimorfismoaren ikerketa funtzionala heste-zeluletan MAGI2-ren aldaera genetikoaren asoziazioa eta adierazpen alterazioa eritasun zeliakoan Elementu erregulatzaileen identifikazioa eritasun zeliakoan genoma osoko koadierazpen analisi bidez,2017
https://wikibase.inguma.eus/entity/Q2865,Idoia Martinez de Lapiscina Martin,female,Osakidetza,STAT3 transkripzio faktorean gertatutako mutazio aktibatzaile batek jaioberriko diabetesa eragiten du intsulina sintesia murriztuz,2017
https://wikibase.inguma.eus/entity/Q2879,Jokin Aginaga Garcia,male,Nafarroako Unibertsitate Publikoa,3-PRS robot baten parametro dinamikoen identifikazioa Egiantz Handieneko estimazio-metodoaren bidez Gorputz-anitzeko sistemen modelizazioa operadore errekurtsibo eta espresioen atomizazioaren bidez Juanelo Turriano eta Berpizkundeko ingeniarien eragina eta norainokoa Irueko Udaletxeko erloju mekaniko zaharraren zaharberritzea,2017
https://wikibase.inguma.eus/entity/Q2796,Andrea Ollo Lopez,female,Nafarroako Unibertsitate Publikoa,Presentismoaren determinatzaileak: laneko eskakizunak eta baliabideak Langile publikoen Lan Bizitzaren Kalitatea (LBK),2017
https://wikibase.inguma.eus/entity/Q2155,Marta Quintas Quintas,female,Mondragon Unibertsitatea,"Adi proiektua. Nola erantzun eskolan aniztasun sozioekonomiko, kultural eta linguistikoari? Gurasoen hezkuntza-inplikazioa aniztasun sozioekonomikoa eta kulturala duten EAEko bi eskola eraginkorretan",2017
https://wikibase.inguma.eus/entity/Q2156,Aitzol Loyola Idiaquez,male,Mondragon Unibertsitatea,"Fageda: bihotza duen proiektu sozioenpresarial errentagarria Lanki, kooperatibismoaren ikertegia La Fageda enpresa soziala, Mondragoneko kooperatibismoaren begiradatik Pertsonen erantzukizuna enpresa kooperatiboan Lanki kuadernoak",2017
https://wikibase.inguma.eus/entity/Q2158,Sirats Santa Cruz Elorza,female,Mondragon Unibertsitatea,Gizarte digitalerako hezkuntza: adimen artifizialaren eta big dataren erabilerarantz Wikipedia eta hezkuntza elkar elikatzen Erronketan oinarritutako ikaskuntza: huheziko ikus-entzunezko komunikazio graduko ikasle eta irakasleen ahotsak,2017
https://wikibase.inguma.eus/entity/Q2159,Jone Rodriguez Garitano,female,Mondragon Unibertsitatea,Erronketan oinarritutako ikaskuntza haur hezkuntzako eta lehen hezkuntzako gradu erdi presentzialetan,2017
https://wikibase.inguma.eus/entity/Q2174,Agustí Agut Escrig,male,Administrazio Publikoa,"""Haplophyllum linifolium"" (L.) G. Don fil: EAEn arriskuan dagoen landarearen kontserbazioa",2017
https://wikibase.inguma.eus/entity/Q2181,Urko Ikardo Enparan,male,Administrazio Publikoa,"Euskara ardatz izanen duen jendarte kohesioa helburu, etorri berriei harrera eta kultur aniztasuna Bortzirietan Ikastoletako guraso erdaldunak eta euskararen jarraipena lapurdiko kostaldean Bortzirietako bilakaera soziolinguistikoa aztergai Euskara Mankomunitatearen plan estrategiko berriaren atarian",2017
https://wikibase.inguma.eus/entity/Q2706,Rafael Rodriguez Trias,male,Nafarroako Unibertsitate Publikoa,Eugiko Munizio Fabrika Errealeko bi burdinazko balen karakterizazioa,2017
https://wikibase.inguma.eus/entity/Q2707,Pedro Jose Rivero Fuente,male,Nafarroako Unibertsitate Publikoa,Eugiko Munizio Fabrika Errealeko bi burdinazko balen karakterizazioa,2017
https://wikibase.inguma.eus/entity/Q2710,Lucas Alvarez Vega,male,Nafarroako Unibertsitate Publikoa,Eugiko Munizio Fabrika Errealeko bi burdinazko balen karakterizazioa,2017
https://wikibase.inguma.eus/entity/Q2761,Xabier Iriarte Goñi,male,Nafarroako Unibertsitate Publikoa,3-PRS robot baten parametro dinamikoen identifikazioa Egiantz Handieneko estimazio-metodoaren bidez Gorputz-anitzeko sistemen modelizazioa operadore errekurtsibo eta espresioen atomizazioaren bidez Irueko Udaletxeko erloju mekaniko zaharraren zaharberritzea,2017
https://wikibase.inguma.eus/entity/Q2762,Javier Ros Ganuza,male,Nafarroako Unibertsitate Publikoa,Gorputz-anitzeko sistemen modelizazioa operadore errekurtsibo eta espresioen atomizazioaren bidez,2017
https://wikibase.inguma.eus/entity/Q2764,Jon Mariñeralena Ollacarizqueta,male,Nafarroako Unibertsitate Publikoa,"Zuntz optikoan oinarritutako sentsoreen prestazioen muga-efektu berria, egituren egoera monitorizatzea helburu",2017
